part,step_id,variant,model,seed,cv,subset,target,train_mode,test_domain,n_added,n,n_total,n_groups,n_test,R2,RMSE,MAE
sametest,all57,B,Random Forest,46,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.9418785878845262,2.860504302216002,1.974050192491356
sametest,all57,B,Random Forest,46,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.7998276819955155,3.980066892804049,2.798218345993239
sametest,all57,B,Random Forest,47,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.7045826869906839,4.104312937446683,2.861100312464527
sametest,all57,B,Random Forest,47,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.9410624278302208,2.8805183589782164,2.0190390785114367
sametest,all57,B,Random Forest,47,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.8155602636159395,3.820459573629054,2.6395052508979244
sametest,all57,B,Random Forest,48,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6620397792468393,4.389906671299129,3.2092167857509715
sametest,all57,B,Random Forest,48,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.9438875897779762,2.8106320119108363,1.937879628809413
sametest,all57,B,Random Forest,48,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.7942952858203925,4.034692903528765,2.874654376029509
sametest,all57,B,Random Forest,49,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6850289985284095,4.237969046925787,3.0279270698420597
sametest,all57,B,Random Forest,49,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.912867383052796,3.502393236352027,2.255695690166315
sametest,all57,B,Random Forest,49,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.7919788710875961,4.057346390438207,2.8247082857168633
sametest,all57,B,Random Forest,50,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6976612766234895,4.152115082957595,2.9028224196273307
sametest,all57,B,Random Forest,50,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.9446581617223068,2.791266588248718,1.913372088749216
sametest,all57,B,Random Forest,50,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.8135687904079961,3.8410297488749405,2.6424407536067744
sametest,all57,B,Random Forest,51,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6607837880198336,4.398056404134664,3.219256274812617
